seqname,source,feature,start,end,score,strand,frame,hid,hstart,hend,genscan,gene_id,transcript_id,exon_id,gene_type,variation_name,probe_name
20,Ensembl,gene,58843325,58843401,.,+,-1,,,,,ENSG00000087460,ENST00000467227,ENSE00001839729,protein_coding,,
20,Ensembl,gene,58844030,58844074,.,+,-1,,,,,ENSG00000087460,ENST00000467227,ENSE00001902119,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000467227,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000467227,ENSE00003682443,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000467227,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000467227,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000467227,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909366,.,+,-1,,,,,ENSG00000087460,ENST00000467227,ENSE00001856638,protein_coding,,
20,Ensembl,gene,58842030,58842132,.,+,-1,,,,,ENSG00000276859,ENST00000621898,ENSE00003751531,misc_RNA,,
20,Ensembl,gene,58842433,58842546,.,+,-1,,,,,ENSG00000276722,ENST00000613404,ENSE00003740054,misc_RNA,,
20,Ensembl,gene,58850530,58850641,.,+,-1,,,,,ENSG00000274491,ENST00000616546,ENSE00003727658,misc_RNA,,
20,Ensembl,gene,58850783,58850903,.,+,-1,,,,,ENSG00000275069,ENST00000614281,ENSE00003748147,misc_RNA,,
20,Ensembl,gene,58888774,58888792,.,-,0,,,,,ENSG00000225806,ENST00000441270,ENSE00001646875,antisense,,
20,Ensembl,gene,58882917,58883029,.,-,0,,,,,ENSG00000225806,ENST00000441270,ENSE00001634471,antisense,,
20,Ensembl,gene,58881736,58881798,.,-,0,,,,,ENSG00000225806,ENST00000441270,ENSE00001771473,antisense,,
20,Ensembl,gene,58867486,58867572,.,-,0,,,,,ENSG00000225806,ENST00000441270,ENSE00001602027,antisense,,
20,Ensembl,gene,58863528,58864138,.,-,0,,,,,ENSG00000225806,ENST00000441270,ENSE00001767664,antisense,,
20,Ensembl,gene,58888774,58888809,.,-,0,,,,,ENSG00000225806,ENST00000424434,ENSE00001634893,antisense,,
20,Ensembl,gene,58884847,58885015,.,-,0,,,,,ENSG00000225806,ENST00000424434,ENSE00001806207,antisense,,
20,Ensembl,gene,58882917,58883029,.,-,0,,,,,ENSG00000225806,ENST00000424434,ENSE00001634471,antisense,,
20,Ensembl,gene,58881750,58881798,.,-,0,,,,,ENSG00000225806,ENST00000424434,ENSE00001599210,antisense,,
20,Ensembl,gene,58884405,58884981,.,-,0,,,,,ENSG00000225806,ENST00000605534,ENSE00003600487,antisense,,
20,Ensembl,gene,58876592,58876981,.,-,0,,,,,ENSG00000270951,ENST00000605044,ENSE00003661530,antisense,,
20,Ensembl,gene,58841937,58842080,.,-,2,,,,,ENSESTG00000010283,ENSESTT00000022310,ENSESTE00000085371,protein_coding,,
20,Ensembl,gene,58818918,58819255,.,-,0,,,,,ENSESTG00000010283,ENSESTT00000022310,ENSESTE00000085372,protein_coding,,
20,Ensembl,gene,58850530,58850903,.,-,0,,,,,149775,NR_002785.2,NR_002785.2.1,antisense_RNA,,
20,Ensembl,gene,58848879,58848917,.,-,0,,,,,149775,NR_002785.2,NR_002785.2.2,antisense_RNA,,
20,Ensembl,gene,58842433,58842545,.,-,0,,,,,149775,NR_002785.2,NR_002785.2.3,antisense_RNA,,
20,Ensembl,gene,58841937,58842229,.,-,0,,,,,149775,NR_002785.2,NR_002785.2.4,antisense_RNA,,
20,Ensembl,gene,58818918,58819255,.,-,0,,,,,149775,NR_002785.2,NR_002785.2.5,antisense_RNA,,
20,Ensembl,gene,58850530,58850903,.,-,0,,,,,149775,NR_002785.2,id1670854,antisense_RNA,,
20,Ensembl,gene,58848879,58848917,.,-,0,,,,,149775,NR_002785.2,id1670855,antisense_RNA,,
20,Ensembl,gene,58842433,58842545,.,-,0,,,,,149775,NR_002785.2,id1670856,antisense_RNA,,
20,Ensembl,gene,58841937,58842229,.,-,0,,,,,149775,NR_002785.2,id1670857,antisense_RNA,,
20,Ensembl,gene,58818918,58819255,.,-,0,,,,,149775,NR_002785.2,id1670858,antisense_RNA,,
20,Ensembl,gene,58891102,58891865,.,+,-1,,,,,2778,XR_001754247.1,id1671033,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,2778,XR_001754247.1,id1670979,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,2778,XR_001754247.1,id1670980,protein_coding,,
20,Ensembl,gene,58899949,58900030,.,+,-1,,,,,2778,XR_001754247.1,id1671036,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,-1,,,,,2778,XR_001754247.1,id1671037,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,2778,XR_001754247.1,id1671038,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,2778,XR_001754247.1,id1671039,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,2778,XR_001754247.1,id1671040,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,2778,XR_001754247.1,id1671041,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,2778,XR_001754247.1,id1671042,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,2778,XR_001754247.1,id1671043,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,-1,,,,,2778,XR_001754247.1,id1671044,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,-1,,,,,2778,XR_001754247.1,id1671045,protein_coding,,
20,Ensembl,gene,58910683,58911113,.,+,-1,,,,,2778,XR_001754247.1,id1671046,protein_coding,,
20,Ensembl,gene,58892164,58892209,.,+,-1,,,,,2778,NR_132272.1,id1671113,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,2778,NR_132272.1,id1670979,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,2778,NR_132272.1,id1670980,protein_coding,,
20,Ensembl,gene,58899949,58900499,.,+,-1,,,,,2778,NR_132272.1,id1670981,protein_coding,,
20,Ensembl,gene,58891303,58891865,.,+,0,,,,,2778,NM_000516.5,id1671047,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,NM_000516.5,id1670935,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,1,,,,,2778,NM_000516.5,id1670898,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,NM_000516.5,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,NM_000516.5,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,NM_000516.5,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,NM_000516.5,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,NM_000516.5,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,NM_000516.5,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,NM_000516.5,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,NM_000516.5,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,NM_000516.5,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911196,.,+,0,,,,,2778,NM_000516.5,id1670908,protein_coding,,
20,Ensembl,gene,58852981,58855333,.,+,0,,,,,2778,NM_080425.3,id1670946,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,NM_080425.3,id1670935,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,1,,,,,2778,NM_080425.3,id1670898,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,NM_080425.3,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,NM_080425.3,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,NM_080425.3,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,NM_080425.3,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,NM_080425.3,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,NM_080425.3,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,NM_080425.3,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,NM_080425.3,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,NM_080425.3,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911196,.,+,0,,,,,2778,NM_080425.3,id1670908,protein_coding,,
20,Ensembl,gene,58891303,58891865,.,+,0,,,,,2778,NM_080426.3,id1671047,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,NM_080426.3,id1670935,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,1,,,,,2778,NM_080426.3,id1671050,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,NM_080426.3,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,NM_080426.3,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,NM_080426.3,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,NM_080426.3,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,NM_080426.3,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,NM_080426.3,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,NM_080426.3,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,NM_080426.3,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911196,.,+,0,,,,,2778,NM_080426.3,id1670908,protein_coding,,
20,Ensembl,gene,58889125,58889353,.,+,0,,,,,2778,NM_001309840.1,id1670982,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,0,,,,,2778,NM_001309840.1,id1670897,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,1,,,,,2778,NM_001309840.1,id1670898,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,NM_001309840.1,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,NM_001309840.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,NM_001309840.1,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,NM_001309840.1,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,NM_001309840.1,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,NM_001309840.1,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,NM_001309840.1,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,NM_001309840.1,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,NM_001309840.1,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911196,.,+,0,,,,,2778,NM_001309840.1,id1670908,protein_coding,,
20,Ensembl,gene,58889191,58889332,.,+,0,,,,,2778,XM_017027819.1,id1671007,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,0,,,,,2778,XM_017027819.1,id1670897,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,XM_017027819.1,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,XM_017027819.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,XM_017027819.1,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,XM_017027819.1,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,XM_017027819.1,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,XM_017027819.1,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,XM_017027819.1,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,XM_017027819.1,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,XM_017027819.1,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,2778,XM_017027819.1,id1670945,protein_coding,,
20,Ensembl,gene,58889176,58889353,.,+,0,,,,,2778,XM_017027817.1,id1670995,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,0,,,,,2778,XM_017027817.1,id1670897,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,XM_017027817.1,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,XM_017027817.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,XM_017027817.1,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,XM_017027817.1,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,XM_017027817.1,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,XM_017027817.1,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,XM_017027817.1,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,XM_017027817.1,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,XM_017027817.1,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,2778,XM_017027817.1,id1670945,protein_coding,,
20,Ensembl,gene,58852714,58855333,.,+,0,,,,,2778,XM_017027812.1,id1670934,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,XM_017027812.1,id1670935,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,1,,,,,2778,XM_017027812.1,id1670898,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,1,,,,,2778,XM_017027812.1,id1671050,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,XM_017027812.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,XM_017027812.1,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,XM_017027812.1,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,XM_017027812.1,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,XM_017027812.1,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,XM_017027812.1,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,XM_017027812.1,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,XM_017027812.1,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,2778,XM_017027812.1,id1670945,protein_coding,,
20,Ensembl,gene,58891303,58891865,.,+,0,,,,,2778,NM_001309842.1,id1671047,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,NM_001309842.1,id1670935,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,1,,,,,2778,NM_001309842.1,id1670898,protein_coding,,
20,Ensembl,gene,58899949,58900499,.,+,1,,,,,2778,NM_001309842.1,id1671100,protein_coding,,
20,Ensembl,gene,58891303,58891865,.,+,0,,,,,2778,NM_001077489.3,id1671047,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,NM_001077489.3,id1670935,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,NM_001077489.3,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,NM_001077489.3,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,NM_001077489.3,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,NM_001077489.3,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,NM_001077489.3,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,NM_001077489.3,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,NM_001077489.3,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,NM_001077489.3,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,NM_001077489.3,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911196,.,+,0,,,,,2778,NM_001077489.3,id1670908,protein_coding,,
20,Ensembl,gene,58840796,58840886,.,+,0,,,,,2778,XM_017027815.1,id1670884,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,XM_017027815.1,id1670935,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,XM_017027815.1,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,XM_017027815.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,XM_017027815.1,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,XM_017027815.1,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,XM_017027815.1,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,XM_017027815.1,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,XM_017027815.1,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,XM_017027815.1,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,XM_017027815.1,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,2778,XM_017027815.1,id1670945,protein_coding,,
20,Ensembl,gene,58852714,58855333,.,+,0,,,,,2778,XM_017027813.1,id1670934,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,XM_017027813.1,id1670935,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,1,,,,,2778,XM_017027813.1,id1671050,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,XM_017027813.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,XM_017027813.1,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,XM_017027813.1,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,XM_017027813.1,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,XM_017027813.1,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,XM_017027813.1,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,XM_017027813.1,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,XM_017027813.1,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,2778,XM_017027813.1,id1670945,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,0,,,,,2778,XM_017027820.1,id1670872,protein_coding,,
20,Ensembl,gene,58899949,58900030,.,+,0,,,,,2778,XM_017027820.1,id1671118,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,XM_017027820.1,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,XM_017027820.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,XM_017027820.1,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,XM_017027820.1,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,XM_017027820.1,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,XM_017027820.1,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,XM_017027820.1,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,XM_017027820.1,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,XM_017027820.1,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,2778,XM_017027820.1,id1670945,protein_coding,,
20,Ensembl,gene,58839681,58840886,.,+,0,,,,,2778,XM_017027821.1,id1670859,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,0,,,,,2778,XM_017027821.1,id1670872,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,0,,,,,2778,XM_017027821.1,id1670873,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,0,,,,,2778,XM_017027821.1,id1670862,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,XM_017027821.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,XM_017027821.1,id1670876,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,0,,,,,2778,XM_017027821.1,id1670877,protein_coding,,
20,Ensembl,gene,58909350,58909406,.,+,0,,,,,2778,XM_017027821.1,id1670866,protein_coding,,
20,Ensembl,gene,58888413,58888818,.,+,-1,,,,,2778,NR_132273.1,id1670978,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,2778,NR_132273.1,id1670979,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,2778,NR_132273.1,id1670980,protein_coding,,
20,Ensembl,gene,58899949,58900499,.,+,-1,,,,,2778,NR_132273.1,id1670981,protein_coding,,
20,Ensembl,gene,58852981,58855333,.,+,0,,,,,2778,NM_001309883.1,id1670972,protein_coding,,
20,Ensembl,gene,58855554,58855644,.,+,0,,,,,2778,NM_001309883.1,id1670973,protein_coding,,
20,Ensembl,gene,58856147,58856213,.,+,0,,,,,2778,NM_001309883.1,id1670974,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,0,,,,,2778,NM_001309883.1,id1670872,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,0,,,,,2778,NM_001309883.1,id1670873,protein_coding,,
20,Ensembl,gene,58899949,58900499,.,+,0,,,,,2778,NM_001309883.1,id1670977,protein_coding,,
20,Ensembl,gene,58839718,58840886,.,+,0,,,,,2778,NM_016592.3,id1670871,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,0,,,,,2778,NM_016592.3,id1670872,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,0,,,,,2778,NM_016592.3,id1670873,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,0,,,,,2778,NM_016592.3,id1670874,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,NM_016592.3,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,NM_016592.3,id1670876,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,0,,,,,2778,NM_016592.3,id1670877,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,NM_016592.3,id1670878,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,0,,,,,2778,NM_016592.3,id1670879,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,0,,,,,2778,NM_016592.3,id1670880,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,0,,,,,2778,NM_016592.3,id1670881,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,0,,,,,2778,NM_016592.3,id1670882,protein_coding,,
20,Ensembl,gene,58910683,58911196,.,+,0,,,,,2778,NM_016592.3,id1670908,protein_coding,,
20,Ensembl,gene,58841602,58841875,.,+,0,,,,,2778,NM_001309861.1,id1670896,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,0,,,,,2778,NM_001309861.1,id1670897,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,1,,,,,2778,NM_001309861.1,id1670898,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,NM_001309861.1,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,NM_001309861.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,NM_001309861.1,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,NM_001309861.1,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,NM_001309861.1,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,NM_001309861.1,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,NM_001309861.1,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,NM_001309861.1,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,NM_001309861.1,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911196,.,+,0,,,,,2778,NM_001309861.1,id1670908,protein_coding,,
20,Ensembl,gene,58852714,58855333,.,+,0,,,,,2778,XM_017027814.1,id1670934,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,XM_017027814.1,id1670935,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,1,,,,,2778,XM_017027814.1,id1670899,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,2778,XM_017027814.1,id1670900,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,2778,XM_017027814.1,id1670901,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,1,,,,,2778,XM_017027814.1,id1670902,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,2778,XM_017027814.1,id1670903,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,1,,,,,2778,XM_017027814.1,id1670904,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,2,,,,,2778,XM_017027814.1,id1670905,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,1,,,,,2778,XM_017027814.1,id1670906,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,2,,,,,2778,XM_017027814.1,id1670907,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,2778,XM_017027814.1,id1670945,protein_coding,,
20,Ensembl,gene,58891303,58891865,.,+,0,,,,,2778,NM_001077488.3,id1671047,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,2,,,,,2778,NM_001077488.3,id1670935,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,1,,,,,2778,NM_001077488.3,id1670898,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,1,,,,,2778,NM_001077488.3,id1671050,protein_coding,,
